_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,Data_Source,OBJECTID,Date_Added,wardName,geometry
354,477,SHOPPERS DRUG MART #501,Pharmacy Immunization Site,685 MCCOWAN ROAD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-431-4822,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,368,2021-04-06,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.244802095, 43.754611876]]}"
355,478,WAL-MART PHARMACY,Pharmacy Immunization Site,1305 LAWRENCE AVE W,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,Ontario Health; Toronto Public Health,369,2021-04-06,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.473413066, 43.70917554]]}"
356,479,REXALL #8168,Pharmacy Immunization Site,1235 WILSON AVE,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,370,2021-04-06,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.489215621, 43.72425819]]}"
357,480,SHOPPERS DRUG MART#840,Pharmacy Immunization Site,3975 JANE ST,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-630-2553,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,371,2021-04-06,Humber River-Black Creek,"{'type': 'MultiPoint', 'coordinates': [[-79.515356718, 43.75676438]]}"
358,481,CASSANDRA PHARMACY,Pharmacy Immunization Site,2040 VICTORIA PARK AVE,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-449-2040,None,None,None,https://www.guardian-ida-pharmacies.ca/,Ontario Health; Toronto Public Health,372,2021-04-06,Don Valley East,"{'type': 'MultiPoint', 'coordinates': [[-79.314114597, 43.752550325]]}"
359,482,SHOPPERS DRUG MART #1242,Pharmacy Immunization Site,2863 ELLESMERE RD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-724-6055,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,373,2021-04-06,Scarborough-Guildwood,"{'type': 'MultiPoint', 'coordinates': [[-79.205982857, 43.781112865]]}"
360,483,SHOPPERS DRUG MART #990,Pharmacy Immunization Site,1597 WILSON AVE,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,374,2021-04-06,Humber River-Black Creek,"{'type': 'MultiPoint', 'coordinates': [[-79.510976356, 43.720197762]]}"
361,484,FOOD BASICS PHARMACY #596,Pharmacy Immunization Site,1571 SANDHURST CIR,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://metropharmacy.medmeapp.com/schedule,Ontario Health; Toronto Public Health,375,2021-04-06,Scarborough North,"{'type': 'MultiPoint', 'coordinates': [[-79.269312074, 43.809220727]]}"
362,635,Wellmedica Bay Street,Pharmacy Immunization Site,901 Bay Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-597-0464,None,None,None,None,Ontario Health; Toronto Public Health,376,2021-07-17,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.386362291533, 43.663464152659]]}"
363,636,Woods Drug Store,Pharmacy Immunization Site,130 Kingston Road,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-691-3771,None,None,None,None,Ontario Health; Toronto Public Health,377,2021-07-17,Beaches-East York,"{'type': 'MultiPoint', 'coordinates': [[-79.311407808723, 43.670661788211]]}"
364,637,John and Weston Discount Drugs,Pharmacy Immunization Site,17 John Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-248-8885,None,None,None,None,Ontario Health; Toronto Public Health,378,2021-07-17,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.517332551135, 43.701336776211]]}"
365,638,Rexall,Pharmacy Immunization Site,190 Sherway Drive,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,379,2021-07-17,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.560298949228, 43.608908225373]]}"
366,639,Shoppers Drug Mart,Pharmacy Immunization Site,1881 Steeles Avenue West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-2631,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,380,2021-07-17,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.468964037556, 43.786550889424]]}"
367,640,Freshco Pharmacy,Pharmacy Immunization Site,410 Bathurst Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.pharmacyappointments.ca/,Ontario Health; Toronto Public Health,381,2021-07-17,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.407051922268, 43.654310869017]]}"
368,641,Main Drug Mart,Pharmacy Immunization Site,1169 Dundas Street West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,None,Ontario Health; Toronto Public Health,382,2021-07-17,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.421635035759, 43.649368497301]]}"
369,642,Medical Pharmacy,Pharmacy Immunization Site,340 College Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-4145,None,None,None,None,Ontario Health; Toronto Public Health,383,2021-07-17,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.403409493387, 43.657621384872]]}"
370,643,One Medical Pharmacy,Pharmacy Immunization Site,"20 Wynford Drive, Unit 102",None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-443-1444,None,None,None,https://onemedicalpharmacy.weebly.com/,Ontario Health; Toronto Public Health,384,2021-07-17,Don Valley East,"{'type': 'MultiPoint', 'coordinates': [[-79.328872666544, 43.727381866205]]}"
371,644,Shoppers Drug Mart,Pharmacy Immunization Site,728 Yonge Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,385,2021-07-17,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.38619780696, 43.668751214587]]}"
372,645,2160 Weston Road,Pharmacy Immunization Site,2160 Weston Road,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-8191,None,None,None,https://maindrugmart.medmeapp.ca/schedule/,Ontario Health; Toronto Public Health,386,2021-07-17,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.525419206869, 43.703085220691]]}"
373,239,Lakeside Pharmacy,Pharmacy Immunization Site,2438 Lake Shore Blvd. West,None,None,None,None,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: 10 a.m.-2 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-252-2999,None,None,None,None,Ontario Health; Toronto Public Health,387,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.489438365, 43.614273804]]}"
374,582,Rexall,Pharmacy Immunization Site,1093 Queen Street West,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-531-7446,None,None,None,https://www.rexall.ca/,Ontario Health; Toronto Public Health,388,2021-05-29,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.42271710185, 43.643343180327]]}"
375,583,Shoppers Drug Mart,Pharmacy Immunization Site,"593 Dundas Street East, South Tower",None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-214-9440,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,389,2021-05-29,None,"{'type': 'MultiPoint', 'coordinates': [[-79.361311342325, 43.660386700658]]}"
376,584,Shoppers Drug Mart,Pharmacy Immunization Site,467 Parliament Street,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,390,2021-05-29,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.367401655817, 43.664124383028]]}"
377,585,Shoppers Drug Mart,Pharmacy Immunization Site,3003 Danforth Avenue,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,391,2021-05-29,Beaches-East York,"{'type': 'MultiPoint', 'coordinates': [[-79.290691015341, 43.689887942737]]}"
378,586,Shoppers Drug Mart,Pharmacy Immunization Site,1012 Pape Avenue,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,392,2021-05-29,Toronto-Danforth,"{'type': 'MultiPoint', 'coordinates': [[-79.34885102737, 43.688888084446]]}"
